Date,Time,PM2.5,Status
2023-11-23,03:00:00,2.193,V ugm-3 (Ref.eq)
2023-11-23,04:00:00,2.5,V ugm-3 (Ref.eq)
2023-11-23,05:00:00,2.854,V ugm-3 (Ref.eq)
2023-11-23,06:00:00,2.524,V ugm-3 (Ref.eq)
2023-11-23,07:00:00,3.231,V ugm-3 (Ref.eq)
2023-11-23,08:00:00,3.844,V ugm-3 (Ref.eq)
2023-11-23,09:00:00,4.198,V ugm-3 (Ref.eq)
2023-11-23,10:00:00,4.009,V ugm-3 (Ref.eq)
2023-11-23,11:00:00,3.538,V ugm-3 (Ref.eq)
2023-11-23,12:00:00,4.528,V ugm-3 (Ref.eq)
2023-11-23,13:00:00,4.882,V ugm-3 (Ref.eq)
2023-11-23,14:00:00,4.882,V ugm-3 (Ref.eq)
2023-11-23,15:00:00,3.467,V ugm-3 (Ref.eq)
2023-11-23,16:00:00,3.467,V ugm-3 (Ref.eq)
2023-11-23,17:00:00,2.807,V ugm-3 (Ref.eq)
2023-11-23,18:00:00,2.453,V ugm-3 (Ref.eq)
2023-11-23,19:00:00,2.972,V ugm-3 (Ref.eq)
2023-11-23,20:00:00,3.514,V ugm-3 (Ref.eq)
2023-11-23,21:00:00,3.609,V ugm-3 (Ref.eq)
2023-11-23,22:00:00,4.741,V ugm-3 (Ref.eq)
2023-11-23,23:00:00,6.344,V ugm-3 (Ref.eq)
2023-11-23,24:00:00,8.42,V ugm-3 (Ref.eq)
2023-11-24,01:00:00,10.165,V ugm-3 (Ref.eq)
2023-11-24,02:00:00,10.071,V ugm-3 (Ref.eq)
2023-11-24,03:00:00,10.425,V ugm-3 (Ref.eq)
2023-11-24,04:00:00,9.292,V ugm-3 (Ref.eq)
2023-11-24,05:00:00,9.458,V ugm-3 (Ref.eq)
2023-11-24,06:00:00,6.887,V ugm-3 (Ref.eq)
2023-11-24,07:00:00,6.533,V ugm-3 (Ref.eq)
2023-11-24,08:00:00,7.193,V ugm-3 (Ref.eq)
2023-11-24,09:00:00,6.604,V ugm-3 (Ref.eq)
2023-11-24,10:00:00,4.198,V ugm-3 (Ref.eq)
2023-11-24,11:00:00,2.689,V ugm-3 (Ref.eq)
2023-11-24,12:00:00,3.066,V ugm-3 (Ref.eq)
2023-11-24,13:00:00,2.594,V ugm-3 (Ref.eq)
2023-11-24,14:00:00,3.16,V ugm-3 (Ref.eq)
2023-11-24,15:00:00,3.019,V ugm-3 (Ref.eq)
2023-11-24,16:00:00,3.797,V ugm-3 (Ref.eq)
2023-11-24,17:00:00,5.542,V ugm-3 (Ref.eq)
2023-11-24,18:00:00,5.542,V ugm-3 (Ref.eq)
2023-11-24,19:00:00,6.038,V ugm-3 (Ref.eq)
2023-11-24,20:00:00,7.524,V ugm-3 (Ref.eq)
2023-11-24,21:00:00,11.863,V ugm-3 (Ref.eq)
2023-11-24,22:00:00,8.632,V ugm-3 (Ref.eq)
2023-11-24,23:00:00,7.311,V ugm-3 (Ref.eq)
2023-11-24,24:00:00,6.58,V ugm-3 (Ref.eq)
2023-11-25,01:00:00,6.132,V ugm-3 (Ref.eq)
2023-11-25,02:00:00,6.392,V ugm-3 (Ref.eq)
2023-11-25,03:00:00,15.519,V ugm-3 (Ref.eq)
2023-11-25,04:00:00,6.863,V ugm-3 (Ref.eq)
2023-11-25,05:00:00,6.816,V ugm-3 (Ref.eq)
2023-11-25,06:00:00,6.675,V ugm-3 (Ref.eq)
2023-11-25,07:00:00,7.028,V ugm-3 (Ref.eq)
2023-11-25,08:00:00,8.326,V ugm-3 (Ref.eq)
2023-11-25,09:00:00,10.684,V ugm-3 (Ref.eq)
2023-11-25,10:00:00,8.892,V ugm-3 (Ref.eq)
2023-11-25,11:00:00,10.566,V ugm-3 (Ref.eq)
2023-11-25,12:00:00,7.359,V ugm-3 (Ref.eq)
2023-11-25,13:00:00,5.33,V ugm-3 (Ref.eq)
2023-11-25,14:00:00,6.25,V ugm-3 (Ref.eq)
2023-11-25,15:00:00,5.991,V ugm-3 (Ref.eq)
2023-11-25,16:00:00,9.67,V ugm-3 (Ref.eq)
2023-11-25,17:00:00,9.599,V ugm-3 (Ref.eq)
2023-11-25,18:00:00,10.236,V ugm-3 (Ref.eq)
2023-11-25,19:00:00,12.429,V ugm-3 (Ref.eq)
2023-11-25,20:00:00,21.132,V ugm-3 (Ref.eq)
2023-11-25,21:00:00,30.33,V ugm-3 (Ref.eq)
2023-11-25,22:00:00,32.712,V ugm-3 (Ref.eq)
2023-11-25,23:00:00,32.547,V ugm-3 (Ref.eq)
2023-11-25,24:00:00,36.651,V ugm-3 (Ref.eq)
2023-11-26,01:00:00,24.623,V ugm-3 (Ref.eq)
2023-11-26,02:00:00,18.915,V ugm-3 (Ref.eq)
2023-11-26,03:00:00,17.382,V ugm-3 (Ref.eq)
2023-11-26,04:00:00,20.731,V ugm-3 (Ref.eq)
2023-11-26,05:00:00,17.877,V ugm-3 (Ref.eq)
2023-11-26,06:00:00,15.401,V ugm-3 (Ref.eq)
2023-11-26,07:00:00,13.231,V ugm-3 (Ref.eq)
2023-11-26,08:00:00,12.759,V ugm-3 (Ref.eq)
2023-11-26,09:00:00,16.981,V ugm-3 (Ref.eq)
2023-11-26,10:00:00,14.222,V ugm-3 (Ref.eq)
2023-11-26,11:00:00,11.509,V ugm-3 (Ref.eq)
2023-11-26,12:00:00,11.958,V ugm-3 (Ref.eq)
2023-11-26,13:00:00,10.991,V ugm-3 (Ref.eq)
2023-11-26,14:00:00,7.995,V ugm-3 (Ref.eq)
2023-11-26,15:00:00,11.368,V ugm-3 (Ref.eq)
2023-11-26,16:00:00,11.816,V ugm-3 (Ref.eq)
2023-11-26,17:00:00,14.741,V ugm-3 (Ref.eq)
2023-11-26,18:00:00,20.849,V ugm-3 (Ref.eq)
2023-11-26,19:00:00,21.203,V ugm-3 (Ref.eq)
2023-11-26,20:00:00,19.788,V ugm-3 (Ref.eq)
2023-11-26,21:00:00,18.373,V ugm-3 (Ref.eq)
2023-11-26,22:00:00,21.109,V ugm-3 (Ref.eq)
2023-11-26,23:00:00,17.948,V ugm-3 (Ref.eq)
2023-11-26,24:00:00,17.288,V ugm-3 (Ref.eq)
2023-11-27,01:00:00,15.708,V ugm-3 (Ref.eq)
2023-11-27,02:00:00,13.255,V ugm-3 (Ref.eq)
2023-11-27,03:00:00,9.953,V ugm-3 (Ref.eq)
2023-11-27,04:00:00,4.175,V ugm-3 (Ref.eq)
2023-11-27,05:00:00,4.41,V ugm-3 (Ref.eq)
2023-11-27,06:00:00,5.59,V ugm-3 (Ref.eq)
2023-11-27,07:00:00,5.755,V ugm-3 (Ref.eq)
2023-11-27,08:00:00,4.434,V ugm-3 (Ref.eq)
2023-11-27,09:00:00,4.363,V ugm-3 (Ref.eq)
2023-11-27,10:00:00,5.259,V ugm-3 (Ref.eq)
2023-11-27,11:00:00,6.392,V ugm-3 (Ref.eq)
2023-11-27,12:00:00,5.118,V ugm-3 (Ref.eq)
2023-11-27,13:00:00,3.844,V ugm-3 (Ref.eq)
2023-11-27,14:00:00,3.656,V ugm-3 (Ref.eq)
2023-11-27,15:00:00,3.396,V ugm-3 (Ref.eq)
2023-11-27,16:00:00,4.929,V ugm-3 (Ref.eq)
2023-11-27,17:00:00,6.109,V ugm-3 (Ref.eq)
2023-11-27,18:00:00,7.099,V ugm-3 (Ref.eq)
2023-11-27,19:00:00,4.811,V ugm-3 (Ref.eq)
2023-11-27,20:00:00,5.967,V ugm-3 (Ref.eq)
2023-11-27,21:00:00,8.373,V ugm-3 (Ref.eq)
2023-11-27,22:00:00,8.443,V ugm-3 (Ref.eq)
2023-11-27,23:00:00,7.689,V ugm-3 (Ref.eq)
2023-11-27,24:00:00,9.481,V ugm-3 (Ref.eq)
2023-11-28,01:00:00,6.109,V ugm-3 (Ref.eq)
2023-11-28,02:00:00,6.533,V ugm-3 (Ref.eq)
2023-11-28,03:00:00,7.099,V ugm-3 (Ref.eq)
2023-11-28,04:00:00,7.241,V ugm-3 (Ref.eq)
2023-11-28,05:00:00,6.109,V ugm-3 (Ref.eq)
2023-11-28,06:00:00,6.25,V ugm-3 (Ref.eq)
2023-11-28,07:00:00,5.189,V ugm-3 (Ref.eq)
2023-11-28,08:00:00,4.859,V ugm-3 (Ref.eq)
2023-11-28,09:00:00,7.123,V ugm-3 (Ref.eq)
2023-11-28,10:00:00,7.476,V ugm-3 (Ref.eq)
2023-11-28,11:00:00,7.052,V ugm-3 (Ref.eq)
2023-11-28,12:00:00,10.307,V ugm-3 (Ref.eq)
2023-11-28,13:00:00,11.439,V ugm-3 (Ref.eq)
2023-11-28,14:00:00,9.269,V ugm-3 (Ref.eq)
2023-11-28,15:00:00,7.382,V ugm-3 (Ref.eq)
2023-11-28,16:00:00,9.316,V ugm-3 (Ref.eq)
2023-11-28,17:00:00,11.368,V ugm-3 (Ref.eq)
2023-11-28,18:00:00,13.184,V ugm-3 (Ref.eq)
2023-11-28,19:00:00,16.061,V ugm-3 (Ref.eq)
2023-11-28,20:00:00,13.538,V ugm-3 (Ref.eq)
2023-11-28,21:00:00,11.038,V ugm-3 (Ref.eq)
2023-11-28,22:00:00,9.67,V ugm-3 (Ref.eq)
2023-11-28,23:00:00,8.113,V ugm-3 (Ref.eq)
2023-11-28,24:00:00,8.396,V ugm-3 (Ref.eq)
2023-11-29,01:00:00,5.283,V ugm-3 (Ref.eq)
2023-11-29,02:00:00,4.575,V ugm-3 (Ref.eq)
2023-11-29,03:00:00,4.057,V ugm-3 (Ref.eq)
2023-11-29,04:00:00,5.377,V ugm-3 (Ref.eq)
2023-11-29,05:00:00,9.481,V ugm-3 (Ref.eq)
2023-11-29,06:00:00,10.92,V ugm-3 (Ref.eq)
2023-11-29,07:00:00,11.014,V ugm-3 (Ref.eq)
2023-11-29,08:00:00,10.495,V ugm-3 (Ref.eq)
2023-11-29,09:00:00,11.533,V ugm-3 (Ref.eq)
2023-11-29,10:00:00,14.835,V ugm-3 (Ref.eq)
2023-11-29,11:00:00,11.509,V ugm-3 (Ref.eq)
2023-11-29,12:00:00,14.67,V ugm-3 (Ref.eq)
2023-11-29,13:00:00,11.014,V ugm-3 (Ref.eq)
2023-11-29,14:00:00,5.967,V ugm-3 (Ref.eq)
2023-11-29,15:00:00,5.66,V ugm-3 (Ref.eq)
2023-11-29,16:00:00,6.415,V ugm-3 (Ref.eq)
2023-11-29,17:00:00,7.689,V ugm-3 (Ref.eq)
2023-11-29,18:00:00,9.528,V ugm-3 (Ref.eq)
2023-11-29,19:00:00,15.071,V ugm-3 (Ref.eq)
2023-11-29,20:00:00,19.693,V ugm-3 (Ref.eq)
2023-11-29,21:00:00,18.184,V ugm-3 (Ref.eq)
2023-11-29,22:00:00,18.326,V ugm-3 (Ref.eq)
2023-11-29,23:00:00,18.844,V ugm-3 (Ref.eq)
2023-11-29,24:00:00,18.844,V ugm-3 (Ref.eq)
2023-11-30,01:00:00,18.632,V ugm-3 (Ref.eq)
2023-11-30,02:00:00,17.335,V ugm-3 (Ref.eq)
2023-11-30,03:00:00,14.576,V ugm-3 (Ref.eq)
2023-11-30,04:00:00,12.241,V ugm-3 (Ref.eq)
2023-11-30,05:00:00,10.047,V ugm-3 (Ref.eq)
2023-11-30,06:00:00,12.076,V ugm-3 (Ref.eq)
2023-11-30,07:00:00,11.981,V ugm-3 (Ref.eq)
2023-11-30,08:00:00,12.83,V ugm-3 (Ref.eq)
2023-11-30,09:00:00,11.557,V ugm-3 (Ref.eq)
2023-11-30,10:00:00,11.745,V ugm-3 (Ref.eq)
2023-11-30,11:00:00,7.123,V ugm-3 (Ref.eq)
2023-11-30,12:00:00,6.84,V ugm-3 (Ref.eq)
2023-11-30,13:00:00,6.816,V ugm-3 (Ref.eq)
2023-11-30,14:00:00,5.731,V ugm-3 (Ref.eq)
2023-11-30,15:00:00,6.675,V ugm-3 (Ref.eq)
2023-11-30,16:00:00,10.401,V ugm-3 (Ref.eq)
2023-11-30,17:00:00,7.311,V ugm-3 (Ref.eq)
2023-11-30,18:00:00,8.255,V ugm-3 (Ref.eq)
2023-11-30,19:00:00,9.552,V ugm-3 (Ref.eq)
2023-11-30,20:00:00,11.344,V ugm-3 (Ref.eq)
2023-11-30,21:00:00,20.873,V ugm-3 (Ref.eq)
2023-11-30,22:00:00,13.726,V ugm-3 (Ref.eq)
2023-11-30,23:00:00,12.689,V ugm-3 (Ref.eq)
2023-11-30,24:00:00,12.17,V ugm-3 (Ref.eq)
2023-12-01,01:00:00,11.745,V ugm-3 (Ref.eq)
2023-12-01,02:00:00,12.877,V ugm-3 (Ref.eq)
2023-12-01,03:00:00,12.288,V ugm-3 (Ref.eq)
2023-12-01,04:00:00,11.392,V ugm-3 (Ref.eq)
2023-12-01,05:00:00,11.439,V ugm-3 (Ref.eq)
2023-12-01,06:00:00,10.873,V ugm-3 (Ref.eq)
2023-12-01,07:00:00,10.92,V ugm-3 (Ref.eq)
2023-12-01,08:00:00,12.288,V ugm-3 (Ref.eq)
2023-12-01,09:00:00,14.245,V ugm-3 (Ref.eq)
2023-12-01,10:00:00,13.443,V ugm-3 (Ref.eq)
2023-12-01,11:00:00,13.278,V ugm-3 (Ref.eq)
2023-12-01,12:00:00,10.637,V ugm-3 (Ref.eq)
2023-12-01,13:00:00,7.736,V ugm-3 (Ref.eq)
2023-12-01,14:00:00,9.788,V ugm-3 (Ref.eq)
2023-12-01,15:00:00,9.033,V ugm-3 (Ref.eq)
2023-12-01,16:00:00,11.533,V ugm-3 (Ref.eq)
2023-12-01,17:00:00,14.576,V ugm-3 (Ref.eq)
2023-12-01,18:00:00,19.929,V ugm-3 (Ref.eq)
2023-12-01,19:00:00,25.708,V ugm-3 (Ref.eq)
2023-12-01,20:00:00,18.939,V ugm-3 (Ref.eq)
2023-12-01,21:00:00,21.132,V ugm-3 (Ref.eq)
2023-12-01,22:00:00,20.566,V ugm-3 (Ref.eq)
2023-12-01,23:00:00,19.222,V ugm-3 (Ref.eq)
2023-12-01,24:00:00,17.642,V ugm-3 (Ref.eq)
2023-12-02,01:00:00,17.948,V ugm-3 (Ref.eq)
2023-12-02,02:00:00,18.137,V ugm-3 (Ref.eq)
2023-12-02,03:00:00,17.854,V ugm-3 (Ref.eq)
2023-12-02,04:00:00,15.873,V ugm-3 (Ref.eq)
2023-12-02,05:00:00,13.726,V ugm-3 (Ref.eq)
2023-12-02,06:00:00,12.241,V ugm-3 (Ref.eq)
2023-12-02,07:00:00,11.627,V ugm-3 (Ref.eq)
2023-12-02,08:00:00,12.925,V ugm-3 (Ref.eq)
2023-12-02,09:00:00,13.467,V ugm-3 (Ref.eq)
2023-12-02,10:00:00,15.495,V ugm-3 (Ref.eq)
2023-12-02,11:00:00,16.297,V ugm-3 (Ref.eq)
2023-12-02,12:00:00,15.896,V ugm-3 (Ref.eq)
2023-12-02,13:00:00,15.165,V ugm-3 (Ref.eq)
2023-12-02,14:00:00,17.594,V ugm-3 (Ref.eq)
2023-12-02,15:00:00,15.448,V ugm-3 (Ref.eq)
2023-12-02,16:00:00,18.844,V ugm-3 (Ref.eq)
2023-12-02,17:00:00,20.0,V ugm-3 (Ref.eq)
2023-12-02,18:00:00,20.991,V ugm-3 (Ref.eq)
2023-12-02,19:00:00,23.75,V ugm-3 (Ref.eq)
2023-12-02,20:00:00,19.01,V ugm-3 (Ref.eq)
2023-12-02,21:00:00,15.448,V ugm-3 (Ref.eq)
2023-12-02,22:00:00,15.189,V ugm-3 (Ref.eq)
2023-12-02,23:00:00,14.458,V ugm-3 (Ref.eq)
2023-12-02,24:00:00,11.226,V ugm-3 (Ref.eq)
2023-12-03,01:00:00,13.349,V ugm-3 (Ref.eq)
2023-12-03,02:00:00,12.099,V ugm-3 (Ref.eq)
2023-12-03,03:00:00,12.359,V ugm-3 (Ref.eq)
2023-12-03,04:00:00,10.425,V ugm-3 (Ref.eq)
2023-12-03,05:00:00,10.519,V ugm-3 (Ref.eq)
2023-12-03,06:00:00,11.368,V ugm-3 (Ref.eq)
2023-12-03,07:00:00,11.557,V ugm-3 (Ref.eq)
2023-12-03,08:00:00,13.609,V ugm-3 (Ref.eq)
2023-12-03,09:00:00,13.278,V ugm-3 (Ref.eq)
2023-12-03,10:00:00,14.623,V ugm-3 (Ref.eq)
2023-12-03,11:00:00,13.585,V ugm-3 (Ref.eq)
2023-12-03,12:00:00,11.651,V ugm-3 (Ref.eq)
2023-12-03,13:00:00,9.505,V ugm-3 (Ref.eq)
2023-12-03,14:00:00,9.41,V ugm-3 (Ref.eq)
2023-12-03,15:00:00,8.821,V ugm-3 (Ref.eq)
2023-12-03,16:00:00,9.269,V ugm-3 (Ref.eq)
2023-12-03,17:00:00,11.934,V ugm-3 (Ref.eq)
2023-12-03,18:00:00,13.538,V ugm-3 (Ref.eq)
2023-12-03,19:00:00,13.538,V ugm-3 (Ref.eq)
2023-12-03,20:00:00,14.835,V ugm-3 (Ref.eq)
2023-12-03,21:00:00,13.019,V ugm-3 (Ref.eq)
2023-12-03,22:00:00,10.165,V ugm-3 (Ref.eq)
2023-12-03,23:00:00,10.236,V ugm-3 (Ref.eq)
2023-12-03,24:00:00,10.0,V ugm-3 (Ref.eq)
2023-12-04,01:00:00,9.882,V ugm-3 (Ref.eq)
2023-12-04,02:00:00,8.113,V ugm-3 (Ref.eq)
2023-12-04,03:00:00,6.368,V ugm-3 (Ref.eq)
2023-12-04,04:00:00,1.745,V ugm-3 (Ref.eq)
2023-12-04,05:00:00,1.462,V ugm-3 (Ref.eq)
2023-12-04,06:00:00,1.981,V ugm-3 (Ref.eq)
2023-12-04,07:00:00,2.972,V ugm-3 (Ref.eq)
2023-12-04,08:00:00,3.679,V ugm-3 (Ref.eq)
2023-12-04,09:00:00,4.292,V ugm-3 (Ref.eq)
2023-12-04,10:00:00,4.175,V ugm-3 (Ref.eq)
2023-12-04,11:00:00,5.212,V ugm-3 (Ref.eq)
2023-12-04,12:00:00,7.783,V ugm-3 (Ref.eq)
2023-12-04,13:00:00,12.193,V ugm-3 (Ref.eq)
2023-12-04,14:00:00,14.906,V ugm-3 (Ref.eq)
2023-12-04,15:00:00,9.41,V ugm-3 (Ref.eq)
2023-12-04,16:00:00,5.425,V ugm-3 (Ref.eq)
2023-12-04,17:00:00,5.047,V ugm-3 (Ref.eq)
2023-12-04,18:00:00,3.844,V ugm-3 (Ref.eq)
2023-12-04,19:00:00,4.741,V ugm-3 (Ref.eq)
2023-12-04,20:00:00,5.967,V ugm-3 (Ref.eq)
2023-12-04,21:00:00,6.439,V ugm-3 (Ref.eq)
2023-12-04,22:00:00,6.274,V ugm-3 (Ref.eq)
2023-12-04,23:00:00,4.953,V ugm-3 (Ref.eq)
2023-12-04,24:00:00,4.859,V ugm-3 (Ref.eq)
2023-12-05,01:00:00,5.212,V ugm-3 (Ref.eq)
2023-12-05,02:00:00,6.392,V ugm-3 (Ref.eq)
2023-12-05,03:00:00,8.208,V ugm-3 (Ref.eq)
2023-12-05,04:00:00,9.269,V ugm-3 (Ref.eq)
2023-12-05,05:00:00,8.16,V ugm-3 (Ref.eq)
2023-12-05,06:00:00,5.542,V ugm-3 (Ref.eq)
2023-12-05,07:00:00,6.179,V ugm-3 (Ref.eq)
2023-12-05,08:00:00,7.217,V ugm-3 (Ref.eq)
2023-12-05,09:00:00,6.58,V ugm-3 (Ref.eq)
2023-12-05,10:00:00,5.542,V ugm-3 (Ref.eq)
2023-12-05,11:00:00,6.297,V ugm-3 (Ref.eq)
2023-12-05,12:00:00,7.382,V ugm-3 (Ref.eq)
2023-12-05,13:00:00,8.561,V ugm-3 (Ref.eq)
2023-12-05,14:00:00,4.693,V ugm-3 (Ref.eq)
2023-12-05,15:00:00,5.212,V ugm-3 (Ref.eq)
2023-12-05,16:00:00,9.269,V ugm-3 (Ref.eq)
2023-12-05,17:00:00,12.642,V ugm-3 (Ref.eq)
2023-12-05,18:00:00,7.076,V ugm-3 (Ref.eq)
2023-12-05,19:00:00,7.429,V ugm-3 (Ref.eq)
2023-12-05,20:00:00,9.623,V ugm-3 (Ref.eq)
2023-12-05,21:00:00,9.788,V ugm-3 (Ref.eq)
2023-12-05,22:00:00,14.717,V ugm-3 (Ref.eq)
2023-12-05,23:00:00,11.226,V ugm-3 (Ref.eq)
2023-12-05,24:00:00,17.123,V ugm-3 (Ref.eq)
2023-12-06,01:00:00,13.75,V ugm-3 (Ref.eq)
2023-12-06,02:00:00,12.736,V ugm-3 (Ref.eq)
2023-12-06,03:00:00,14.245,V ugm-3 (Ref.eq)
2023-12-06,04:00:00,14.363,V ugm-3 (Ref.eq)
2023-12-06,05:00:00,13.373,V ugm-3 (Ref.eq)
2023-12-06,06:00:00,13.208,V ugm-3 (Ref.eq)
2023-12-06,07:00:00,13.939,V ugm-3 (Ref.eq)
2023-12-06,08:00:00,15.118,V ugm-3 (Ref.eq)
2023-12-06,09:00:00,15.967,V ugm-3 (Ref.eq)
2023-12-06,10:00:00,17.382,V ugm-3 (Ref.eq)
2023-12-06,11:00:00,21.745,V ugm-3 (Ref.eq)
2023-12-06,12:00:00,14.859,V ugm-3 (Ref.eq)
2023-12-06,13:00:00,11.934,V ugm-3 (Ref.eq)
2023-12-06,14:00:00,9.953,V ugm-3 (Ref.eq)
2023-12-06,15:00:00,9.906,V ugm-3 (Ref.eq)
2023-12-06,16:00:00,14.646,V ugm-3 (Ref.eq)
2023-12-06,17:00:00,16.91,V ugm-3 (Ref.eq)
2023-12-06,18:00:00,12.972,V ugm-3 (Ref.eq)
2023-12-06,19:00:00,12.712,V ugm-3 (Ref.eq)
2023-12-06,20:00:00,12.665,V ugm-3 (Ref.eq)
2023-12-06,21:00:00,11.038,V ugm-3 (Ref.eq)
2023-12-06,22:00:00,10.849,V ugm-3 (Ref.eq)
2023-12-06,23:00:00,11.038,V ugm-3 (Ref.eq)
2023-12-06,24:00:00,11.226,V ugm-3 (Ref.eq)
2023-12-07,01:00:00,10.165,V ugm-3 (Ref.eq)
2023-12-07,02:00:00,8.797,V ugm-3 (Ref.eq)
2023-12-07,03:00:00,8.939,V ugm-3 (Ref.eq)
2023-12-07,04:00:00,7.995,V ugm-3 (Ref.eq)
2023-12-07,05:00:00,6.085,V ugm-3 (Ref.eq)
2023-12-07,06:00:00,5.542,V ugm-3 (Ref.eq)
2023-12-07,07:00:00,4.953,V ugm-3 (Ref.eq)
2023-12-07,08:00:00,4.575,V ugm-3 (Ref.eq)
2023-12-07,09:00:00,4.057,V ugm-3 (Ref.eq)
2023-12-07,10:00:00,3.325,V ugm-3 (Ref.eq)
2023-12-07,11:00:00,3.373,V ugm-3 (Ref.eq)
2023-12-07,12:00:00,5.755,V ugm-3 (Ref.eq)
2023-12-07,13:00:00,6.085,V ugm-3 (Ref.eq)
2023-12-07,14:00:00,5.189,V ugm-3 (Ref.eq)
2023-12-07,15:00:00,4.127,V ugm-3 (Ref.eq)
2023-12-07,16:00:00,3.113,V ugm-3 (Ref.eq)
2023-12-07,17:00:00,2.335,V ugm-3 (Ref.eq)
2023-12-07,18:00:00,2.712,V ugm-3 (Ref.eq)
2023-12-07,19:00:00,3.137,V ugm-3 (Ref.eq)
2023-12-07,20:00:00,3.467,V ugm-3 (Ref.eq)
2023-12-07,21:00:00,4.67,V ugm-3 (Ref.eq)
2023-12-07,22:00:00,7.028,V ugm-3 (Ref.eq)
2023-12-07,23:00:00,9.953,V ugm-3 (Ref.eq)
2023-12-07,24:00:00,11.014,V ugm-3 (Ref.eq)
2023-12-08,01:00:00,10.377,V ugm-3 (Ref.eq)
2023-12-08,02:00:00,11.179,V ugm-3 (Ref.eq)
2023-12-08,03:00:00,11.392,V ugm-3 (Ref.eq)
2023-12-08,04:00:00,12.382,V ugm-3 (Ref.eq)
2023-12-08,05:00:00,11.274,V ugm-3 (Ref.eq)
2023-12-08,06:00:00,11.722,V ugm-3 (Ref.eq)
2023-12-08,07:00:00,11.179,V ugm-3 (Ref.eq)
2023-12-08,08:00:00,10.495,V ugm-3 (Ref.eq)
2023-12-08,09:00:00,10.637,V ugm-3 (Ref.eq)
2023-12-08,10:00:00,12.311,V ugm-3 (Ref.eq)
2023-12-08,11:00:00,11.863,V ugm-3 (Ref.eq)
2023-12-08,12:00:00,9.458,V ugm-3 (Ref.eq)
2023-12-08,13:00:00,9.057,V ugm-3 (Ref.eq)
2023-12-08,14:00:00,8.915,V ugm-3 (Ref.eq)
2023-12-08,15:00:00,9.104,V ugm-3 (Ref.eq)
2023-12-08,16:00:00,8.609,V ugm-3 (Ref.eq)
2023-12-08,17:00:00,10.283,V ugm-3 (Ref.eq)
2023-12-08,18:00:00,10.425,V ugm-3 (Ref.eq)
2023-12-08,19:00:00,8.892,V ugm-3 (Ref.eq)
2023-12-08,20:00:00,7.076,V ugm-3 (Ref.eq)
2023-12-08,21:00:00,6.462,V ugm-3 (Ref.eq)
2023-12-08,22:00:00,6.887,V ugm-3 (Ref.eq)
2023-12-08,23:00:00,6.934,V ugm-3 (Ref.eq)
2023-12-08,24:00:00,6.651,V ugm-3 (Ref.eq)
2023-12-09,01:00:00,7.241,V ugm-3 (Ref.eq)
2023-12-09,02:00:00,6.722,V ugm-3 (Ref.eq)
2023-12-09,03:00:00,6.557,V ugm-3 (Ref.eq)
2023-12-09,04:00:00,4.976,V ugm-3 (Ref.eq)
2023-12-09,05:00:00,4.009,V ugm-3 (Ref.eq)
2023-12-09,06:00:00,2.264,V ugm-3 (Ref.eq)
2023-12-09,07:00:00,1.179,V ugm-3 (Ref.eq)
2023-12-09,08:00:00,0.967,V ugm-3 (Ref.eq)
2023-12-09,09:00:00,0.708,V ugm-3 (Ref.eq)
2023-12-09,10:00:00,1.179,V ugm-3 (Ref.eq)
2023-12-09,11:00:00,1.958,V ugm-3 (Ref.eq)
2023-12-09,12:00:00,1.863,V ugm-3 (Ref.eq)
2023-12-09,13:00:00,4.575,V ugm-3 (Ref.eq)
2023-12-09,14:00:00,9.953,V ugm-3 (Ref.eq)
2023-12-09,15:00:00,9.505,V ugm-3 (Ref.eq)
2023-12-09,16:00:00,8.939,V ugm-3 (Ref.eq)
2023-12-09,17:00:00,9.245,V ugm-3 (Ref.eq)
2023-12-09,18:00:00,9.198,V ugm-3 (Ref.eq)
2023-12-09,19:00:00,9.08,V ugm-3 (Ref.eq)
2023-12-09,20:00:00,7.972,V ugm-3 (Ref.eq)
2023-12-09,21:00:00,8.679,V ugm-3 (Ref.eq)
2023-12-09,22:00:00,9.104,V ugm-3 (Ref.eq)
2023-12-09,23:00:00,9.151,V ugm-3 (Ref.eq)
2023-12-09,24:00:00,8.75,V ugm-3 (Ref.eq)
2023-12-10,01:00:00,8.467,V ugm-3 (Ref.eq)
2023-12-10,02:00:00,8.467,V ugm-3 (Ref.eq)
2023-12-10,03:00:00,8.019,V ugm-3 (Ref.eq)
2023-12-10,04:00:00,6.533,V ugm-3 (Ref.eq)
2023-12-10,05:00:00,5.519,V ugm-3 (Ref.eq)
2023-12-10,06:00:00,5.849,V ugm-3 (Ref.eq)
2023-12-10,07:00:00,5.731,V ugm-3 (Ref.eq)
2023-12-10,08:00:00,5.991,V ugm-3 (Ref.eq)
2023-12-10,09:00:00,5.66,V ugm-3 (Ref.eq)
2023-12-10,10:00:00,7.076,V ugm-3 (Ref.eq)
2023-12-10,11:00:00,11.557,V ugm-3 (Ref.eq)
2023-12-10,12:00:00,10.377,V ugm-3 (Ref.eq)
2023-12-10,13:00:00,4.458,V ugm-3 (Ref.eq)
2023-12-10,14:00:00,3.632,V ugm-3 (Ref.eq)
2023-12-10,15:00:00,2.877,V ugm-3 (Ref.eq)
2023-12-10,16:00:00,6.132,V ugm-3 (Ref.eq)
2023-12-10,17:00:00,7.241,V ugm-3 (Ref.eq)
