station_id,model,horizon,MAE_available_history,RMSE_available_history,sMAPE_available_history,R2_available_history,Bias_available_history,MAE_common_2021,RMSE_common_2021,sMAPE_common_2021,R2_common_2021,Bias_common_2021,MAE_delta_common_minus_available,RMSE_delta_common_minus_available,sMAPE_delta_common_minus_available,R2_delta_common_minus_available,Bias_delta_common_minus_available
BIR_A4540,lstm,48,4.25855219557648,6.687159021763651,49.10116784363528,0.0956130808041612,-0.9719332072694344,4.292137708391943,6.7162443464938075,49.48322710798362,0.08772067276043434,-0.9122823618654803,0.033585512815462515,0.029085324730156792,0.38205926434834225,-0.007892408043726859,0.059650845403954156
BIR_A4540,persistence,1,1.1615791446959811,2.163357941846154,15.093612887592112,0.9052298101597248,-0.00020117905966960002,1.1615791446959811,2.163357941846154,15.093612887592112,0.9052298101597248,-0.00020117905966960002,0.0,0.0,0.0,0.0,0.0
BIR_A4540,persistence,6,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990186,-0.0003353225606488,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990186,-0.0003353225606488,0.0,0.0,0.0,0.0,0.0
BIR_A4540,persistence,12,4.0314821844189055,6.333517800739433,47.8532287131713,0.1878441856982775,0.000689917000913,4.0314821844189055,6.333517800739433,47.8532287131713,0.1878441856982775,0.000689917000913,0.0,0.0,0.0,0.0,0.0
BIR_A4540,persistence,24,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702,0.0,0.0,0.0,0.0,0.0
BIR_A4540,persistence,48,5.340546375042134,8.314134239471462,58.212275861880606,-0.3979417140452352,6.940599224079036e-05,5.340546375042134,8.314134239471462,58.212275861880606,-0.3979417140452352,6.940599224079036e-05,0.0,0.0,0.0,0.0,0.0
BIR_A4540,seasonal_naive,1,4.589352948878742,7.2592945826853965,51.856325428783165,-0.0670968231429798,0.0015213028286219,4.589352948878742,7.2592945826853965,51.856325428783165,-0.0670968231429798,0.0015213028286219,0.0,0.0,0.0,0.0,0.0
BIR_A4540,seasonal_naive,6,4.591278476713026,7.260269872482448,51.88309669396129,-0.0673433170670492,0.002340653134607,4.591278476713026,7.260269872482448,51.88309669396129,-0.0673433170670492,0.002340653134607,0.0,0.0,0.0,0.0,0.0
BIR_A4540,seasonal_naive,12,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201,0.0,0.0,0.0,0.0,0.0
BIR_A4540,seasonal_naive,24,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702,0.0,0.0,0.0,0.0,0.0
BIR_A4540,seasonal_naive,48,5.340546375042134,8.314134239471462,58.212275861880606,-0.3979417140452352,6.940599224079036e-05,5.340546375042134,8.314134239471462,58.212275861880606,-0.3979417140452352,6.940599224079036e-05,0.0,0.0,0.0,0.0,0.0
BIR_A4540,timemixer,1,3.5960995432766296,5.804319674887912,42.003410077525004,0.3177423503040415,-1.3846757260881275,3.6149868988035214,5.793086888186886,42.230835332191816,0.32032299714599244,-1.1287410455036269,0.018887355526891803,-0.011232786701025788,0.2274252546668123,0.0025806468419509176,0.25593468058450064
BIR_A4540,timemixer,6,3.8997233620149245,6.147467980170536,45.47002963041418,0.23465579028981423,-1.091007032168843,3.9281275693195723,6.1578338624897215,45.69758070292425,0.23204307108110922,-0.8801436867248309,0.028404207304647766,0.010365882319185893,0.22755107251006734,-0.002612719208705011,0.21086334544401208
