horizon,n,MAE,RMSE,sMAPE,R2,Bias,variant,station_id,seed
1,12837,1.748332243635316,2.9011659332419595,22.66756348094003,0.8295644743700623,0.6537888789736793,gated_static_hybrid,BIR_A4540,0
6,12837,3.94044216434198,6.018305864210538,46.39296348947082,0.2665895083418688,-0.4483739731211876,gated_static_hybrid,BIR_A4540,0
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,gated_static_hybrid,BIR_A4540,0
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.0606504012294607,-1.7624320698678702,gated_static_hybrid,BIR_A4540,0
48,12837,4.31551217341698,6.965962496635007,49.95360800382513,0.0186650564162329,-1.6613701595443426,gated_static_hybrid,BIR_A4540,0
1,12837,1.7483322448988443,2.901165931115329,22.66756348040892,0.8295644746199295,0.6537888797284881,ungated_static_hybrid,BIR_A4540,0
6,12837,4.044007375057477,5.691291686652729,47.88691465246415,0.3441261805229084,1.117940407553092,ungated_static_hybrid,BIR_A4540,0
12,12837,5.376114686620359,7.2855193333833395,60.47491445414988,-0.0746582989269895,1.301417718279944,ungated_static_hybrid,BIR_A4540,0
24,12837,6.788569399797815,8.642268800729429,68.3031029991825,-0.5121240533382272,3.385613726050792,ungated_static_hybrid,BIR_A4540,0
48,12837,7.7288003981327025,9.446585760867793,74.7871456053576,-0.8046988557003971,4.431361114604084,ungated_static_hybrid,BIR_A4540,0
1,12837,3.5809732634529774,5.734907353015223,41.900884669308816,0.3340098612764643,-1.2688288065427336,timemixer_base,BIR_A4540,0
6,12837,3.94044216434198,6.018305864210538,46.39296348947082,0.2665895083418688,-0.4483739731211876,timemixer_base,BIR_A4540,0
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,timemixer_base,BIR_A4540,0
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.0606504012294607,-1.7624320698678702,timemixer_base,BIR_A4540,0
48,12837,4.31551217341698,6.965962496635007,49.95360800382513,0.0186650564162329,-1.6613701595443426,timemixer_base,BIR_A4540,0
1,12837,1.526198330887351,2.7103785402049114,19.03213589790678,0.8512438649111982,0.1177082101640982,no_embedding,BIR_A4540,0
6,12837,3.94044216434198,6.018305864210538,46.39296348947082,0.2665895083418688,-0.4483739731211876,no_embedding,BIR_A4540,0
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,no_embedding,BIR_A4540,0
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.0606504012294607,-1.7624320698678702,no_embedding,BIR_A4540,0
48,12837,4.31551217341698,6.965962496635007,49.95360800382513,0.0186650564162329,-1.6613701595443426,no_embedding,BIR_A4540,0
1,12837,3.5705167865797804,5.633163893043545,41.853536193324665,0.3574310145008637,-0.8915822454582435,no_context,BIR_A4540,0
6,12837,3.94044216434198,6.018305864210538,46.39296348947082,0.2665895083418688,-0.4483739731211876,no_context,BIR_A4540,0
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,no_context,BIR_A4540,0
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.0606504012294607,-1.7624320698678702,no_context,BIR_A4540,0
48,12837,4.31551217341698,6.965962496635007,49.95360800382513,0.0186650564162329,-1.6613701595443426,no_context,BIR_A4540,0
1,12837,3.5872645887044268,5.647362841795198,41.97415157853397,0.3541876141685143,-0.8966216387317429,base_only,BIR_A4540,0
6,12837,3.949824893852534,6.0172911116471335,46.48023989405386,0.2668368096424444,-0.4484976163625142,base_only,BIR_A4540,0
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,base_only,BIR_A4540,0
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.0606504012294607,-1.7624320698678702,base_only,BIR_A4540,0
48,12837,4.31551217341698,6.965962496635007,49.95360800382513,0.0186650564162329,-1.6613701595443426,base_only,BIR_A4540,0
1,12837,1.6358741884577812,2.748044900961058,21.2955783211994,0.8470805825067994,0.0607717967254785,robust_rolling_hybrid,BIR_A4540,1
6,12837,3.76922431037037,5.937785791799506,44.06968098385195,0.2860831060500879,-1.029644468318543,robust_rolling_hybrid,BIR_A4540,1
12,12837,4.084119901262488,6.369811048715434,47.282438658776975,0.1785096495116714,-1.100139373428283,robust_rolling_hybrid,BIR_A4540,1
