horizon,n,MAE,RMSE,sMAPE,R2,Bias,model,station_id,station_name,site_type,seed,epochs,train_start
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,1.206209311840866,2.146393209016071,15.9685981093321,0.906710329908588,0.054281442609913876,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,3.240565027072625,4.892293055561755,39.247776233260964,0.5153552251448882,0.12419805089948407,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,3.8883872568105864,5.763500493795174,45.49428005433834,0.3274539346818943,0.1703233303515406,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.25494375692133,6.378343181914167,48.88051072402473,0.17634062405100648,0.02402624349974115,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,4.772553322533353,7.040300421508315,53.60519443080738,-0.0023915174303827946,0.16280912884700482,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,1.1723684899655793,2.1343226307188368,15.609912501993632,0.9077566377093471,0.01529049670212438,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,3.1126002200163163,4.78379128634732,38.301856614719156,0.5366138452841789,-0.17431594067490191,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,3.6631490124960204,5.6144762245035675,43.40917499334698,0.3617837453792013,-0.3737681934518161,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.023594161596701,6.177641929003289,46.59641123967939,0.22735971983901693,-0.5418243684264055,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,4.361966737844569,6.711190695021794,50.7236882460139,0.08913469905008276,-0.803463087116176,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,1.390389586802982,2.397255690830151,18.653076863811783,0.8836292850313037,-0.17433950836166115,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,3.075021156886661,4.844033958572686,36.98505763945574,0.5248694399005309,0.008295941069145258,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,3.6691696468618527,5.829436415321443,42.5464466504875,0.3119777138003549,-0.4555606303129035,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.0787971476379505,6.266025208115408,47.04676783875324,0.20509330083014699,-0.3512356051976523,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,4.406512712718653,6.789064981221096,50.12086249179457,0.0678733375334547,-0.4904555099152735,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,3.6571375466868674,5.860889849073217,42.790625329116,0.3044279788846901,-0.9973320604471103,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,3.9334012649810006,6.193485219361795,45.7902489295255,0.22327225650901028,-0.9704539883825799,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,4.1773866163200335,6.43551411920995,48.61615122382474,0.16147529647492942,-0.7603724599279253,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.2792952522163015,6.696680069632074,49.572439711830974,0.09207288969958805,-1.1426952061920028,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,4.267832777027383,6.824048903199611,49.39787847480407,0.05824212485509772,-1.4863408986440447,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,3.030087396208813,4.3554380664643,39.769626486958096,0.6158696065395954,-0.43110428652427574,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,4.054558115057218,5.863922997491497,48.218971375035174,0.30373410277198754,0.03798364446320489,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,4.793779690811974,6.733619064134515,54.72729561414256,0.08199202450448106,0.5627450142623089,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.747266605404704,6.634660799911193,54.26802925109285,0.10881199967999566,0.6750359058570498,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,5.8180579362423925,7.529232820742914,63.730330652826765,-0.14645352254449717,1.8294724931089716,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,2.974939641542453,4.299978686999226,39.01244463252379,0.6255898686444334,-0.4182164906105641,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
6,12837,3.9385085182504302,5.8404663189749595,47.092356181594084,0.309293323033176,-0.42924482671286485,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
12,12837,4.552996312535294,6.6521383303366655,52.61092630547166,0.10407447410180681,-0.15243047651623004,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
24,12837,4.520884579125716,6.610165846512303,52.15800543184794,0.11538032686046784,-0.12144575339933657,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
48,12837,5.049671858467816,7.00276390089418,57.44561575179777,0.008268818700661318,0.460224048021687,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,1.1930758443388174,2.1279581941353443,15.822049106422707,0.9083059470826058,0.031567426397670996,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,3.234030333072437,4.883966297649713,39.160793956305845,0.5170035668977223,0.13804174872947983,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,3.9155545246682824,5.771140093808902,45.81838241209872,0.3256698147120025,0.24346038647610663,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,4.252344426639709,6.359937149522512,48.934665485164636,0.1810874451688783,0.025426768317274227,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,4.775707955483272,7.05733539671413,53.752586739719476,-0.007248234372126294,0.07543070202602946,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,1.1828851102645073,2.143986327621597,15.96205948015455,0.9069194353760263,0.04251545091660453,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,3.018193047071456,4.699746574027342,36.93057594145555,0.5527529479415665,-0.20558801169399904,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,3.6084567326093246,5.563056136407161,42.735198392723824,0.3734203993183355,-0.4520403537491526,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,3.9981569436964906,6.18329534691193,46.20590372373496,0.22594492204293992,-0.6282925992528533,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,4.30211482928523,6.658087303943222,49.899186570255665,0.1034924100985607,-0.8407114953803265,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,1.4234525701162404,2.442499095371362,19.517242206759832,0.8791953061330183,-0.22761801696365994,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,2.9649870436265107,4.737995556048384,36.1259320576316,0.5454434660473834,-0.5112522329168453,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,3.595627056743958,5.651645208351325,42.2255960138519,0.35330552925996883,-0.434987139056904,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,3.9764612971101956,6.288533501644192,45.825261517983485,0.19937224871777803,-0.9088512291680376,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,4.280516969753202,6.762425477144361,49.33172049015093,0.07517409966823818,-1.0480191363852427,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,3.560234282141099,5.805663895171719,41.33304403979382,0.31747468254806577,-1.3356812642033322,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,3.8396977685090676,6.140935117953061,44.727063458239776,0.2363970025767047,-1.409644151006503,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,4.115515089886131,6.326843420238417,47.87657713826265,0.1895550139982839,-0.721028894455325,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,4.267180913325512,6.660108253714394,49.475267212428484,0.10196252895545921,-1.0641475957117135,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,4.3150348757285055,6.806486303199702,50.111186069863464,0.06308336603276321,-1.2369512296279215,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,3.1784171624547497,4.444274945391317,41.53429534191103,0.6000397570040594,-0.011967735430473124,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,4.090513592098532,6.154283181611754,47.446148874624896,0.2330738282815814,-0.5435163028270663,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,4.852392441920238,6.965060136774469,54.23839647289878,0.017801858974041962,0.36138903638038194,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,5.1980203231718995,7.427735321015026,57.89617291223382,-0.11697826185312965,0.25302108885937874,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,5.508398906474842,7.506063237447254,61.86980408997427,-0.13940845426007842,0.9883159034704599,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,3.120224234633838,4.382981501923515,40.99306625305867,0.6109958257978392,-0.1077708962405928,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
6,12837,4.064899813461111,6.129640599424669,47.358089182126555,0.2392032843052645,-0.651366389795991,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
12,12837,4.646633022755772,6.852380012872059,52.08911964995935,0.04932462182727415,-0.13218104465662045,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
24,12837,4.961046011210721,7.219089541884985,55.89396037304574,-0.055107569824926594,-0.18927182470832407,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
48,12837,4.869800221450725,7.060847513681275,55.79413491597991,-0.008251007702409163,-0.04434529973569989,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,1.21082724209347,2.154854341195571,16.082130638961832,0.9059733801109152,0.05688541585516686,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,3.238513935976908,4.881169566479168,39.25596061789703,0.5175565700662055,0.13333298173650565,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,3.904507716749839,5.778817660693158,45.62745836163205,0.3238744471630044,0.18697546829109002,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.2704676338456595,6.371759133508056,49.089972474948965,0.17804019213399125,0.04572120580967039,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,4.854284799773624,7.173089444815405,54.26878684976526,-0.04056087451778656,0.23404317304214567,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,1.1622582397129786,2.138700172986734,15.45266291032747,0.9073778633740676,0.003952272003607242,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,3.0297723878666907,4.702482332854077,37.054835486203906,0.5522321044564928,-0.19853563328727974,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,3.6146423368078997,5.546427236452499,42.85394765292255,0.3771607020166887,-0.33362053480857423,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.009495441600375,6.193963613473048,46.25138327502535,0.22327160653523948,-0.5556464937860242,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,4.317146606789187,6.6755366754639605,50.01875597599222,0.09878715696563023,-0.8465875877257383,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,1.394312664266315,2.3702211484783833,18.928035818922343,0.8862391774152821,-0.06971730682916188,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,2.992158119328122,4.782302628428849,36.41132031826423,0.5369022007306804,-0.403660121590974,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,3.5970898179298643,5.645618433416911,42.41763598085264,0.3546840319060349,-0.40229844509083373,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.0079115715025555,6.227639798720182,46.35189383654181,0.21480260072570345,-0.6615037055641281,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,4.2828656563791725,6.754207158412048,49.46051787866093,0.07742060001819584,-1.0144754450524756,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,3.6792324011042785,5.876821002378978,43.0499114040673,0.3006414121980848,-1.2187417063760806,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,3.972673078737889,6.246400977842448,46.1095448903455,0.20994318064894524,-0.9124807987251581,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,4.198406443574434,6.595808203553954,48.2633865342178,0.11918357642029476,-1.099080601861342,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.371977770684654,6.7884864110372005,50.14653728631354,0.06700828413551851,-0.8234790648066237,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,4.482872991031359,6.886389286384078,51.75510404197923,0.04095686940209675,-0.7882035669182249,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,3.4050158164676145,5.02785812202753,41.75724038264636,0.48810485065177667,0.3393937120061895,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,4.830103737374022,6.779019781964242,52.322509140269496,0.06946565044594022,1.9973652123536632,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,5.828717078425352,7.465746505979494,61.645269665988394,-0.12848514407373401,2.825572122405825,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,5.171464049327204,7.201851794057919,56.82094196654273,-0.05007481220713683,1.389185896850388,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,5.239259608716174,7.038987707254935,59.09552459197402,-0.0020177461767503235,1.1986397923413417,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,3.301859268740097,4.855026159185082,41.39971382437639,0.5226926362733124,0.17433585873546156,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
6,12837,4.4763372317731465,6.485544713177626,50.189628595728436,0.14829043920197393,0.9822759621304985,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
12,12837,5.041450977547864,6.870739218351065,56.1936969373409,0.044223612871362006,1.2607850085283174,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
24,12837,4.812715795042013,7.02751886310017,54.2628046170402,0.00014753495131458738,0.3324574945268601,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
48,12837,4.804868909093744,6.848227434919385,55.032234139208384,0.05155675018900574,0.15334666771883151,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,1.2024126576631622,2.1515290504496383,15.872324647440182,0.9062633529372776,0.04888071356239818,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,3.245365906750254,4.897759870827188,39.238711439346,0.514271502757927,0.14283099782618255,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,3.9000412134554208,5.776106768298178,45.58306894508802,0.3245086508397814,0.17057634184894843,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.274424888483226,6.376925428354252,49.212191751475444,0.17670674302518685,0.03520472390569797,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,4.850098828820598,7.173936893253122,54.2065156269634,-0.04080675846630233,0.1374736868551404,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,1.1623206123218661,2.1327158411663723,15.531796285728836,0.9078954732141767,0.015597426606699287,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,3.0255228817611504,4.704547144845242,37.00668352016983,0.5518387975023415,-0.20145813799344595,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,3.63958497452357,5.591573092291835,43.12586103339436,0.3669800760088955,-0.3944535210184231,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.03923330267679,6.186716810462395,46.822562666965524,0.22508805403984822,-0.4215742914584917,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,4.358263106751295,6.699666593691677,50.74929926983659,0.09226019261416873,-0.7361858885306068,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,1.437663470121469,2.443188295506704,19.249620694214883,0.8791271215772369,-0.1890227050134732,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,3.033651386652816,4.864898277225288,36.640605024869856,0.5207676417627829,-0.5851995756532894,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,3.588531206107227,5.717829110841632,42.03869145785408,0.3380705410198237,-0.660844968792489,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,3.956661832690601,6.273489824724275,45.409632979059374,0.20319825320498808,-1.0161850453049925,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,4.25823377138164,6.750362316144485,48.924973402513366,0.07847066039466022,-1.1541821771115819,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,3.578053996871173,5.720906222932318,41.762281556775804,0.33725777148496283,-1.0776335982724943,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,3.9400172893216494,6.210200677455601,45.28601962342449,0.21907401276239513,-0.7800929580785464,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,4.272104101492774,6.518761108234064,49.0000206785681,0.13964141134726216,-0.3558024308215683,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.296562773061707,6.801656462709235,48.92338156811427,0.0633846580025017,-1.1794358271229923,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,4.347830338314926,6.900735813216681,50.04936717488589,0.036956726644069904,-1.33919881691793,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,3.6125914868238125,5.031154270931318,43.7269669908114,0.48743345712141595,1.4574339771773146,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,4.761299736314338,6.566794354522477,53.0469282388083,0.12681666379691048,1.6255595767745035,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,5.133165623427663,7.312170673188919,55.8134118344128,-0.08253514847392829,0.7393422156231068,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.961747005155843,7.0487818942077025,55.93433329995693,-0.005912087886288608,0.3504500079607215,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,5.534451650086896,7.62490101671603,60.528214399519044,-0.17577282965618246,0.8460103989441446,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12837,3.3723347210995014,4.745604406741084,42.28557283351167,0.5439651302944191,0.750241071282449,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
6,12837,4.417366770570986,6.353431485824803,50.21577164398258,0.18263637094130292,0.6678073671103283,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
12,12837,4.961486222558027,7.242154881700311,54.642318447428615,-0.06190333254260838,0.12429160813009046,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
24,12837,4.798392160190222,7.0273797084152125,54.4354383328162,0.00018713150878035822,-0.24005888096109532,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
48,12837,5.267638732949433,7.496873091000305,58.443422958508016,-0.13662006309645358,0.09239330963917054,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history
1,12175,0.8623758149012501,1.4312094183108897,13.89577022772662,0.9528896983536932,0.005664440140753554,persistence,HP1,London Honor Oak Park,Urban Background,0,30,station_available_history
6,12175,2.7271297642768335,4.375777648519587,39.11235594289639,0.5563486144395251,0.027840949386953084,persistence,HP1,London Honor Oak Park,Urban Background,0,30,station_available_history
12,12175,3.4736379488503415,5.599718855454935,47.36699611858239,0.2633237197949915,0.05763844418517862,persistence,HP1,London Honor Oak Park,Urban Background,0,30,station_available_history
24,12175,3.990183971578577,6.550349371810683,52.298937409532215,-0.030710031786237435,0.11443191343697187,persistence,HP1,London Honor Oak Park,Urban Background,0,30,station_available_history
