,,,,,MAE,MAE,RMSE,RMSE,sMAPE,sMAPE,R2,R2
,,,,,mean,std,mean,std,mean,std,mean,std
station_id,station_name,site_type,model,horizon,,,,,,,,
HP1,London Honor Oak Park,Urban Background,hybrid,12,3.5654096356142366,0.008230610486089524,5.820216817032206,0.04505240829572755,46.716399890371214,0.14736780061109436,0.20412770896141338,0.012325780869593171
HP1,London Honor Oak Park,Urban Background,hybrid,24,3.7222108115609096,0.06408373183058123,6.051105833724717,0.05704585958855272,48.50997926301992,0.7191540081885506,0.12035396553272223,0.016614483671965663
HP1,London Honor Oak Park,Urban Background,hybrid,48,3.691879915186546,0.03572919647334102,6.115253198175889,0.03919402959367852,48.90749288002221,0.4388814498748226,0.07639377797968874,0.011853149908002389
HP1,London Honor Oak Park,Urban Background,hybrid_static,1,1.5838785515614848,0.12207774447696311,2.6643589046406904,0.15104971929356228,24.035679479274933,2.9608544893377275,0.8363144984137,0.01874735673192166
HP1,London Honor Oak Park,Urban Background,hybrid_static,6,3.4692466391102244,0.038036930929282876,5.654852691339623,0.06550350783886477,45.431012807574,0.4542508327736933,0.2589959879112623,0.01721896039987039
HP1,London Honor Oak Park,Urban Background,hybrid_static,12,3.597160907110394,0.041036244723256385,5.834963461776904,0.0773638187376242,47.305414820963875,0.7749190416392907,0.20001545951727412,0.021238161343256762
HP1,London Honor Oak Park,Urban Background,hybrid_static,24,3.7830456014320837,0.1714741239459852,6.019535655373764,0.08058310755869406,49.50428575585307,2.3272583256813246,0.12944579755486368,0.02336232721574445
HP1,London Honor Oak Park,Urban Background,hybrid_static,48,3.6671443024097767,0.03983426885771497,6.017968549255015,0.03853074992708303,48.79057225016351,0.5045594724053356,0.10554651374027531,0.011484465989167084
HP1,London Honor Oak Park,Urban Background,lstm,1,1.1799453318040718,0.09774853459547668,1.8936809959685785,0.11723838294358746,19.60616243896087,2.340874590399035,0.9172719477455301,0.010414163477497596
HP1,London Honor Oak Park,Urban Background,lstm,6,2.6327711450701132,0.0613425315439026,4.300555456684968,0.15267545477235292,36.75572604922978,0.9538495652758484,0.5710386891645295,0.03045555969061976
HP1,London Honor Oak Park,Urban Background,lstm,12,3.1716916041046197,0.06436934420980386,5.24340251386082,0.13189657649237402,42.58910855277041,0.8499960187348163,0.35376507538898644,0.03258057623632297
HP1,London Honor Oak Park,Urban Background,lstm,24,3.4505164955896026,0.02783698075640556,5.61455720311345,0.062448913792359284,45.95288634451263,0.5068904111700054,0.24267624982515335,0.01695721085475144
HP1,London Honor Oak Park,Urban Background,lstm,48,3.5749261974617683,0.04285201395641071,5.882130031885154,0.04140244575145097,47.989271675037116,0.6118100261167303,0.14546442828497078,0.012017075707524102
HP1,London Honor Oak Park,Urban Background,persistence,1,0.8623758149012503,0.0,1.4312094183108897,0.0,13.89577022772662,0.0,0.9528896983536932,0.0
